0,1,2
102212,18,0
103001,4,0
103002,44,0
103003,25,0
103004,0,0
103005,9,0
103006,22,0
103007,295,1
103008,34,0
103009,3,0
103010,9,0
103011,3,0
103012,18,0
103013,11,0
103014,1,0
103015,84,1
103016,17,0
103017,10,0
103018,20,0
103019,26,0
103020,34,0
103021,101,1
103022,5,0
103023,110,1
103024,50,0
103025,9,0
103026,41,0
103027,1,0
103028,1,0
103029,2,0
103030,1,0
103031,0,0
103032,16,0
103033,5,0
103034,27,0
103035,2,0
103036,15,0
103037,221,1
103038,1,0
103039,79,1
103040,25,0
103041,43,0
103042,34,0
103043,120,1
103044,0,0
103045,2,0
103046,12,0
103047,4,0
103048,6,0
103049,17,0
103050,25,0
103051,31,0
103052,10,0
103053,119,1
103054,61,1
103055,6,0
103056,2,0
103057,15,0
103058,15,0
103059,7,0
103060,186,1
103061,12,0
103062,168,1
103063,6,0
103064,16,0
103065,10,0
103066,28,0
103067,4,0
103068,1,0
103069,21,0
103070,11,0
103071,1,0
103072,397,1
103073,94,1
103074,14,0
103075,87,1
103076,122,1
103077,7,0
103078,2,0
103079,9,0
103080,2,0
103081,12,0
103082,52,1
103083,27,0
103084,1,0
103085,4,0
103086,65,1
103087,5,0
103088,11,0
103089,3,0
103090,75,1
103091,20,0
103092,76,1
103093,198,1
103094,0,0
103095,105,1
103096,35,0
103097,5,0
103098,4,0
103099,0,0
103100,19,0
103101,3,0
103102,31,0
103103,29,0
103104,4,0
103105,11,0
103106,17,0
103107,1,0
103108,10,0
103109,3,0
103110,16,0
103111,0,0
103112,1,0
103113,23,0
103114,7,0
103115,10,0
103116,24,0
103117,221,1
103118,18,0
103119,15,0
103120,280,1
103121,0,0
103122,59,1
103123,19,0
103124,5,0
103125,7,0
103126,319,1
103127,2,0
103128,38,0
103129,1,0
103130,1,0
103131,33,0
103132,17,0
103133,277,1
103134,27,0
103135,711,1
103136,20,0
103137,20,0
103138,12,0
103139,8,0
103140,221,1
103141,1,0
103142,18,0
103143,53,1
103144,626,1
103145,49,0
103146,11,0
103147,52,1
103148,5,0
103149,315,1
103150,5,0
103151,23,0
103152,5,0
103153,200,1
103154,611,1
103155,447,1
103156,71,1
103157,13,0
103158,135,1
103159,313,1
103160,92,1
103161,8,0
103162,11,0
103163,0,0
103164,13,0
103165,2,0
103166,44,0
103167,68,1
103168,756,1
103169,81,1
103170,3,0
103171,52,1
103172,90,1
103173,33,0
103174,37,0
103175,8,0
103176,34,0
103177,1,0
103178,31,0
103179,50,0
103180,25,0
103181,1,0
103182,6,0
103183,10,0
103184,57,1
103185,33,0
103186,13,0
103187,89,1
103188,80,1
103189,27,0
103190,13,0
103191,2,0
103192,45,0
103193,1,0
103194,8,0
103195,2,0
103196,14,0
103197,24,0
103198,1,0
103199,86,1
103200,28,0
103201,36,0
103202,37,0
103203,15,0
103204,188,1
103205,0,0
103206,22,0
103207,12,0
103208,114,1
103209,38,0
103210,17,0
103211,79,1
103212,32,0
103213,132,1
103214,36,0
103215,57,1
103216,1002,1
103217,11,0
103218,17,0
103219,50,0
103220,35,0
103221,12,0
103222,18,0
103223,58,1
103224,744,1
103225,12,0
103226,10,0
103227,12,0
103228,15,0
103229,0,0
103230,1,0
103231,3,0
103232,12,0
103233,2,0
103234,6,0
103235,44,0
103236,138,1
103237,0,0
103238,10,0
103239,42,0
103240,21,0
103241,8,0
103242,3,0
103243,73,1
103244,26,0
103245,22,0
103246,16,0
103247,5,0
103248,17,0
103249,12,0
103250,1,0
103251,19,0
103252,29,0
103253,79,1
103254,10,0
103255,49,0
103256,6,0
103257,13,0
103258,17,0
103259,1,0
103260,8,0
103261,27,0
103262,95,1
103263,28,0
103264,32,0
103265,12,0
104001,7,0
104002,19,0
104003,94,1
104004,63,1
104005,101,1
104006,3,0
104007,131,1
104008,61,1
104009,1736,1
104010,8,0
104011,76,1
104012,18,0
104013,8,0
104014,5,0
104015,7,0
104016,19,0
104017,2,0
104018,5,0
104019,62,1
104020,10,0
104021,43,0
104022,31,0
104023,7,0
104024,0,0
104025,11,0
104026,97,1
104027,6,0
104028,8,0
104029,199,1
104030,14,0
104031,15,0
104032,45,0
104033,2,0
104034,15,0
104035,11,0
104036,16,0
104037,20,0
104038,45,0
104039,36,0
104040,6,0
104041,32,0
104042,3,0
104043,194,1
104044,75,1
104045,1,0
104046,32,0
104047,3,0
104048,20,0
104049,13,0
104050,49,0
104051,9,0
104052,19,0
104053,4,0
104054,195,1
104055,4,0
104056,18,0
104057,48,0
104058,136,1
104059,12,0
104060,62,1
104061,2,0
104062,0,0
104063,60,1
104064,0,0
104065,93,1
104066,64,1
104067,39,0
104068,22,0
104069,13,0
104070,19,0
104071,106,1
104072,6,0
104073,11,0
104074,1,0
104075,1,0
104076,77,1
104077,175,1
104078,7,0
104079,137,1
104080,25,0
104081,26,0
104082,153,1
104083,92,1
104084,6,0
104085,25,0
104086,20,0
104087,26,0
104088,0,0
104089,4,0
104090,0,0
104091,54,1
104092,2,0
104093,27,0
104094,40,0
104095,0,0
104096,84,1
104097,0,0
104098,4,0
104099,0,0
104100,4,0
104101,34,0
104102,12,0
104103,33,0
104104,0,0
104105,10,0
104106,70,1
104107,11,0
104108,8,0
104109,13,0
104110,1242,1
104111,12,0
104112,12,0
104113,172,1
104114,32,0
104115,23,0
104116,51,1
104117,25,0
104118,13,0
104119,1,0
104120,16,0
104121,39,0
104122,50,0
104123,12,0
104124,29,0
104125,593,1
104126,13,0
104127,12,0
104128,8,0
104129,18,0
104130,7,0
104131,770,1
104132,23,0
104133,69,1
104134,3,0
104135,6,0
104136,30,0
104137,42,0
104138,14,0
104139,1,0
104140,13,0
104141,66,1
104142,11,0
104143,23,0
104144,1,0
104145,16,0
104146,5,0
104147,28,0
104148,2,0
104149,7,0
104150,3,0
104151,99,1
104152,8,0
104153,7,0
104154,15,0
104155,7,0
104156,17,0
104157,41,0
104158,149,1
104159,38,0
104160,27,0
104161,10,0
104162,3,0
104163,76,1
104164,1301,1
104165,17,0
104166,39,0
104167,252,1
104168,80,1
104169,19,0
104170,25,0
104171,12,0
104172,140,1
104173,2,0
104174,12,0
104175,0,0
104176,22,0
104177,72,1
104178,27,0
104179,27,0
104180,1,0
104181,3,0
104182,55,1
104183,46,0
104184,29,0
104185,16,0
104186,7,0
104187,18,0
104188,31,0
104189,17,0
104190,151,1
104191,44,0
104192,4,0
104193,0,0
104194,48,0
104195,19,0
104196,2,0
104197,1,0
104198,21,0
104199,9,0
104200,57,1
104201,191,1
104202,44,0
104203,5,0
104204,1,0
104205,34,0
104206,84,1
104207,11,0
104208,19,0
104209,85,1
104210,15,0
104211,4,0
104212,1,0
104213,291,1
104214,28,0
104215,12,0
104216,207,1
104217,5,0
104218,6,0
104219,2,0
104220,3,0
104221,10,0
104222,27,0
104223,3,0
104224,14,0
104225,8,0
104226,0,0
104227,246,1
104228,63,1
104229,9,0
104230,18,0
104231,123,1
104232,17,0
104233,130,1
104234,10,0
104235,30,0
104236,21,0
104237,132,1
104238,33,0
104239,13,0
104240,121,1
104241,27,0
104242,31,0
104243,4,0
104244,13,0
104245,15,0
104246,51,1
104247,119,1
104248,48,0
104249,6,0
104250,53,1
104251,484,1
104252,64,1
104253,0,0
104254,16,0
104255,13,0
104256,1441,1
104257,29,0
104258,2,0
104259,0,0
104260,10,0
104261,27,0
104262,14,0
104263,6020,1
104264,60,1
104265,10,0
104266,13,0
104267,33,0
105001,95,1
105002,10,0
105003,31,0
105004,10,0
105005,2,0
105006,3,0
105007,74,1
105008,15,0
105009,16,0
105010,24,0
105011,6,0
105012,98,1
105013,8,0
105014,1,0
105015,34,0
105016,0,0
105017,9,0
105018,2,0
105019,52,1
105020,52,1
105021,16,0
105022,67,1
105023,34,0
105024,38,0
105025,2,0
105026,61,1
105027,1,0
105028,43,0
105029,11,0
105030,0,0
105031,54,1
105032,79,1
105033,257,1
105034,64,1
105035,15,0
105036,19,0
105037,7,0
105038,18,0
105039,13,0
105040,10,0
105041,135,1
105042,66,1
105043,5,0
105044,241,1
105045,0,0
105046,25,0
105047,43,0
105048,63,1
105049,3,0
105050,47,0
105051,15,0
105052,6,0
105053,35,0
105054,22,0
105055,4,0
105056,3,0
105057,8,0
105058,22,0
105059,59,1
105060,66,1
105061,12,0
105062,930,1
105063,20,0
105064,138,1
105065,27,0
105066,2,0
105067,1,0
105068,29,0
105069,46,0
105070,4,0
105071,137,1
105072,4,0
105073,0,0
105074,9,0
105075,19,0
105076,0,0
105077,34,0
105078,4,0
105079,5,0
105080,131,1
105081,183,1
105082,22,0
105083,1,0
105084,1,0
105085,37,0
105086,28,0
105087,11,0
105088,24,0
105089,18,0
105090,63,1
105091,77,1
105092,23,0
105093,25,0
105094,21,0
105095,569,1
105096,47,0
105097,61,1
105098,0,0
105099,7,0
105100,26,0
105101,0,0
105102,123,1
105103,33,0
105104,65,1
105105,30,0
105106,130,1
105107,49,0
105108,63,1
105109,28,0
105110,3,0
105111,255,1
105112,143,1
105113,14,0
105114,22,0
105115,15,0
105116,1,0
105117,6,0
105118,10,0
105119,5,0
105120,13,0
105121,14,0
105122,31,0
105123,10,0
105124,2,0
105125,28,0
105126,101,1
105127,131,1
105128,28,0
105129,0,0
105130,10,0
105131,1,0
105132,12,0
105133,7,0
105134,61,1
105135,14,0
105136,20,0
105137,2,0
105138,456,1
105139,6,0
105140,1,0
105141,2,0
105142,17,0
105143,18,0
105144,1,0
105145,4,0
105146,150,1
105147,20,0
105148,11,0
105149,25,0
105150,10,0
105151,11,0
105152,42,0
105153,4,0
105154,335,1
105155,189,1
105156,224,1
105157,12,0
105158,1,0
105159,1,0
105160,3,0
105161,1,0
105162,133,1
105163,61,1
105164,29,0
105165,31,0
105166,13,0
105167,106,1
105168,11,0
105169,5,0
105170,44,0
105171,128,1
105172,36,0
105173,48,0
105174,7,0
105175,7,0
105176,16,0
105177,24,0
105178,28,0
105179,10,0
105180,9130,1
105181,53,1
105182,3,0
105183,6,0
105184,1,0
105185,15,0
105186,1295,1
105187,7,0
105188,76,1
105189,0,0
105190,39,0
105191,15,0
105192,0,0
105193,31,0
105194,11,0
105195,33,0
105196,2,0
105197,51,1
105198,0,0
105199,23,0
105200,0,0
105201,7,0
105202,2,0
105203,53,1
105204,0,0
105205,57,1
105206,20,0
105207,3,0
105208,11,0
105209,29,0
105210,229,1
105211,6,0
105212,12,0
105213,0,0
105214,128,1
105215,0,0
105216,49,0
105217,0,0
105218,37,0
105219,5,0
105220,24,0
105221,6,0
105222,2,0
105223,18,0
105224,26,0
105225,0,0
105226,38,0
105227,50,0
105228,29,0
105229,24,0
105230,17,0
105231,5,0
105232,3,0
105233,28,0
105234,66,1
105235,12,0
105236,1,0
105237,28,0
105238,19,0
105239,16,0
105240,32,0
105241,38,0
105242,344,1
105243,5,0
105244,46,0
105245,63,1
105246,5,0
105247,18,0
105248,0,0
105249,18,0
105250,3,0
105251,16,0
105252,6,0
105253,1,0
105254,0,0
105255,0,0
105256,53,1
105257,208,1
105258,9,0
105259,85,1
105260,3,0
105261,15,0
105262,20,0
105263,22,0
105264,17,0
105265,0,0
105266,58,1
105267,14,0
105268,83,1
105269,19,0
105270,33,0
105271,64,1
105272,5,0
105273,2,0
105274,0,0
105275,87,1
105276,266,1
105277,16,0
105278,10,0
105279,11,0
105280,9,0
105281,82,1
105282,102,1
105283,71,1
105284,19,0
105285,1,0
105286,2,0
105287,7,0
105288,0,0
105289,13,0
105290,2,0
105291,4,0
105292,8,0
105293,4,0
105294,12,0
105295,0,0
105296,88,1
105297,501,1
105298,17,0
105299,11,0
105300,5,0
105301,2,0
105302,20,0
105303,147,1
105304,27,0
105305,2,0
105306,10,0
105307,384,1
105308,36,0
105309,318,1
105310,27,0
105311,5,0
105312,6,0
105313,31,0
105314,1,0
105315,336,1
105316,156,1
105317,1,0
105318,14,0
105319,64,1
105320,42,0
105321,139,1
106001,10,0
106002,0,0
106003,2,0
106004,4,0
106005,0,0
106006,3,0
106007,3,0
106008,73,1
106009,190,1
106010,22,0
106011,116,1
106012,8,0
106013,105,1
106014,63,1
106015,189,1
106016,5,0
106017,43,0
106018,39,0
106019,98,1
106020,255,1
106021,7,0
106022,86,1
106023,37,0
106024,27,0
106025,0,0
106026,4,0
106027,14,0
106028,56,1
106029,124,1
106030,14,0
106031,31,0
106032,8,0
106033,24,0
106034,72,1
106035,5,0
106036,205,1
106037,45,0
106038,24,0
106039,1,0
106040,47,0
106041,6,0
106042,209,1
106043,2064,1
106044,16,0
106045,61,1
106046,4,0
106047,0,0
106048,72,1
106049,6,0
106050,23,0
106051,10,0
106052,1,0
106053,19,0
106054,36,0
106055,139,1
106056,102,1
106057,1,0
106058,1,0
106059,6,0
106060,1,0
106061,52,1
106062,34,0
106063,0,0
106064,54,1
106065,9,0
106066,3,0
106067,13,0
106068,232,1
106069,353,1
106070,0,0
106071,60,1
106072,171,1
106073,13,0
106074,37,0
106075,0,0
106076,4,0
106077,9,0
106078,2,0
106079,4,0
106080,35,0
106081,22,0
106082,0,0
106083,165,1
106084,168,1
106085,20,0
106086,26,0
106087,141,1
106088,24,0
106089,51,1
106090,18,0
106091,14,0
106092,22,0
106093,42,0
106094,5,0
106095,8,0
106096,14,0
106097,102,1
106098,7,0
106099,6,0
106100,46,0
106101,4,0
106102,111,1
106103,10,0
106104,31,0
106105,31,0
106106,13,0
106107,29,0
106108,72,1
106109,47,0
106110,7,0
106111,11,0
106112,50,0
106113,20,0
106114,39,0
106115,12,0
106116,30,0
106117,47,0
106118,58,1
106119,20,0
106120,44,0
106121,61,1
106122,66,1
106123,45,0
106124,99,1
106125,2,0
106126,71,1
106127,127,1
106128,77,1
106129,33,0
106130,65,1
106131,0,0
106132,58,1
106133,3,0
106134,48,0
106135,8,0
106136,0,0
106137,19,0
106138,26,0
106139,0,0
106140,39,0
106141,7,0
106142,60,1
106143,14,0
106144,28,0
106145,39,0
106146,1,0
106147,3,0
106148,60,1
106149,134,1
106150,75,1
106151,132,1
106152,374,1
106153,25,0
106154,27,0
106155,78,1
106156,16,0
106157,7,0
106158,29,0
106159,7,0
106160,4,0
106161,15,0
106162,26,0
106163,1,0
106164,10,0
106165,21,0
106166,273,1
106167,29,0
106168,67,1
106169,1,0
106170,5,0
106171,120,1
106172,0,0
106173,84,1
106174,106,1
106175,22,0
106176,28,0
106177,8,0
106178,4,0
106179,1,0
106180,0,0
106181,202,1
106182,118,1
106183,22,0
106184,28,0
106185,15,0
106186,128,1
106187,47,0
106188,3,0
106189,2,0
106190,1,0
106191,0,0
106192,18,0
106193,2,0
106194,270,1
106195,27,0
106196,254,1
106197,61,1
106198,2,0
106199,8,0
106200,16,0
106201,12,0
106202,20,0
106203,2,0
106204,6,0
106205,91,1
106206,30,0
106207,15,0
106208,409,1
106209,2,0
106210,56,1
106211,7,0
106212,35,0
106213,0,0
106214,2,0
106215,1,0
106216,3,0
106217,2,0
106218,9,0
106219,132,1
106220,213,1
106221,7,0
106222,133,1
106223,3,0
106224,155,1
106225,27,0
106226,0,0
106227,18,0
106228,128,1
106229,6,0
106230,53,1
106231,559,1
106232,47,0
106233,138,1
106234,32,0
106235,3,0
106236,14,0
106237,0,0
106238,2,0
106239,23,0
106240,100,1
106241,12,0
106242,279,1
106243,4,0
106244,182,1
106245,5,0
106246,48,0
106247,3,0
106248,27,0
106249,2,0
106250,30,0
106251,416,1
106252,17,0
106253,66,1
106254,11,0
106255,113,1
106256,17,0
106257,14,0
106258,118,1
106259,70,1
106260,0,0
106261,139,1
106262,0,0
106263,5,0
106264,1,0
106265,34,0
106266,69,1
106267,147,1
106268,423,1
106269,2,0
106270,2,0
106271,7,0
106272,72,1
106273,0,0
106274,103,1
106275,13,0
106276,8,0
106277,11,0
106278,10,0
106279,12,0
106280,4,0
106281,35,0
106282,3,0
106283,5,0
106284,3,0
106285,72,1
106286,103,1
106287,22,0
107001,16,0
107002,741,1
107003,345,1
107004,19,0
107005,82,1
107006,6,0
107007,7,0
107008,68,1
107009,1,0
107010,4,0
107011,5,0
107012,10,0
107013,12,0
107014,6,0
107015,23,0
107016,355,1
107017,6,0
107018,157,1
107019,2,0
107020,282,1
107021,57,1
107022,55,1
107023,60,1
107024,144,1
107025,37,0
107026,65,1
107027,63,1
107028,8,0
107029,3,0
107030,18,0
107031,18,0
107032,33,0
107033,0,0
107034,33,0
107035,6,0
107036,453,1
107037,6,0
107038,7,0
107039,0,0
107040,61,1
107041,1,0
107042,29,0
107043,0,0
107044,198,1
107045,22,0
107046,22,0
107047,2,0
107048,0,0
107049,7,0
107050,270,1
107051,1,0
107052,243,1
107053,0,0
107054,8,0
107055,158,1
107056,396,1
107057,0,0
107058,2,0
107059,2,0
107060,2,0
107061,1,0
107062,31,0
107063,1,0
107064,14,0
107065,106,1
107066,0,0
107067,5,0
107068,913,1
107069,42,0
107070,91,1
107071,7,0
107072,5,0
107073,59,1
107074,53,1
107075,12,0
107076,74,1
107077,4,0
107078,0,0
107079,45,0
107080,13,0
107081,50,0
107082,37,0
107083,0,0
107084,70,1
107085,459,1
107086,11,0
107087,59,1
107088,2,0
107089,291,1
107090,29,0
107091,2,0
107092,29,0
107093,10,0
107094,0,0
107095,17,0
107096,164,1
107097,13,0
107098,0,0
107099,2,0
107100,58,1
107101,5,0
107102,0,0
107103,35,0
107104,17,0
107105,38,0
107106,32,0
107107,7,0
107108,9,0
107109,17,0
107110,123,1
107111,5,0
107112,43,0
107113,8,0
107114,461,1
107115,141,1
107116,7,0
107117,16,0
107118,5,0
107119,12,0
107120,21,0
107121,357,1
107122,5761,1
107123,6,0
107124,96,1
107125,0,0
107126,46,0
107127,7,0
107128,45,0
107129,93,1
107130,37,0
107131,47,0
107132,60,1
107133,24,0
107134,14,0
107135,8,0
107136,5,0
107137,13,0
107138,26,0
107139,0,0
107140,212,1
107141,3,0
107142,26,0
107143,60,1
107144,1,0
107145,5,0
107146,2,0
107147,2,0
107148,0,0
107149,39,0
107150,11,0
107151,74,1
107152,26,0
107153,7,0
107154,18,0
107155,137,1
107156,2,0
107157,3,0
107158,21,0
107159,48,0
107160,15,0
107161,2,0
107162,14,0
107163,10,0
107164,2,0
107165,3,0
107166,117,1
107167,34,0
107168,63,1
107169,44,0
107170,8,0
107171,0,0
107172,20,0
107173,60,1
107174,2,0
107175,8,0
107176,68,1
107177,0,0
107178,4,0
107179,2,0
107180,10,0
107181,13,0
107182,35,0
107183,2,0
107184,39,0
107185,2,0
107186,4,0
107187,10,0
107188,22,0
107189,15,0
107190,1,0
107191,70,1
107192,0,0
107193,3,0
107194,37,0
107195,4,0
107196,23,0
107197,11,0
107198,0,0
107199,3,0
107200,35,0
107201,68,1
107202,7,0
107203,61,1
107204,2,0
107205,113,1
107206,1,0
107207,26,0
107208,20,0
107209,84,1
107210,30,0
107211,39,0
107212,39,0
107213,3,0
107214,17,0
107215,5,0
107216,3,0
107217,17,0
107218,29,0
107219,12,0
107220,224,1
107221,40,0
107222,8,0
107223,27,0
107224,4,0
107225,27,0
107226,1,0
107227,130,1
107228,0,0
107229,27,0
107230,5,0
107231,79,1
107232,5,0
107233,61,1
107234,39,0
107235,6,0
107236,24,0
107237,357,1
107238,53,1
107239,21,0
107240,0,0
107241,21,0
107242,67,1
107243,291,1
107244,0,0
107245,0,0
107246,900,1
107247,26,0
107248,190,1
107249,25,0
107250,5,0
107251,584,1
107252,486,1
107253,3,0
107254,11,0
107255,26,0
107256,1,0
107257,11,0
107258,24,0
107259,2,0
107260,475,1
107261,6,0
107262,90,1
107263,16,0
107264,22,0
107265,23,0
107266,74,1
107267,18,0
108001,32,0
108002,25,0
108003,1,0
108004,120,1
108005,64,1
108006,13,0
108007,0,0
108008,69,1
108009,44,0
108010,2,0
108011,34,0
108012,187,1
108013,0,0
108014,5,0
108015,7,0
108016,0,0
108017,65,1
108018,20,0
108019,5,0
108020,4,0
108021,63,1
108022,138,1
108023,0,0
108024,82,1
108025,157,1
108026,51,1
108027,4,0
108028,1,0
108029,25,0
108030,19,0
108031,37,0
108032,24,0
108033,308,1
108034,8,0
108035,2,0
108036,5,0
108037,59,1
108038,5,0
108039,46,0
108040,7,0
108041,26,0
108042,3,0
108043,37,0
108044,134,1
108045,35,0
108046,50,0
108047,5,0
108048,18,0
108049,68,1
108050,15,0
108051,3,0
108052,25,0
108053,194,1
108054,0,0
108055,35,0
108056,13,0
108057,1394,1
108058,18,0
108059,7,0
108060,38,0
108061,7,0
108062,127,1
108063,96,1
108064,19,0
108065,9,0
108066,30,0
108067,70,1
108068,38,0
108069,12,0
108070,262,1
108071,18,0
108072,27,0
108073,49,0
108074,0,0
108075,10,0
108076,30,0
108077,59,1
108078,7,0
108079,6,0
108080,0,0
108081,8,0
108082,2,0
108083,7,0
108084,1,0
108085,2,0
108086,110,1
108087,56,1
108088,3,0
108089,2,0
108090,42,0
108091,23,0
108092,5,0
108093,2,0
108094,15,0
108095,191,1
108096,3,0
108097,5,0
108098,8,0
108099,102,1
108100,3,0
108101,9,0
108102,28,0
108103,10,0
108104,2,0
108105,14,0
108106,29,0
108107,3,0
108108,14,0
108109,9,0
108110,37,0
108111,62,1
108112,16,0
108113,0,0
108114,16,0
108115,0,0
108116,5,0
108117,9,0
108118,0,0
108119,9,0
108120,24,0
108121,4,0
108122,140,1
108123,3,0
108124,106,1
108125,102,1
108126,109,1
108127,23,0
108128,610,1
108129,39,0
108130,5,0
108131,0,0
108132,33,0
108133,6,0
108134,4,0
108135,17,0
108136,8,0
108137,77,1
108138,168,1
108139,54,1
108140,0,0
108141,8,0
108142,22,0
108143,9,0
108144,13,0
108145,9,0
108146,5,0
108147,39,0
108148,5,0
108149,47,0
108150,6,0
108151,139,1
108152,45,0
108153,80,1
108154,5,0
108155,12,0
108156,313,1
108157,3,0
108158,12,0
108159,8,0
108160,5,0
108161,4,0
108162,17,0
108163,91,1
108164,9,0
108165,165,1
108166,0,0
108167,4,0
108168,77,1
108169,7,0
108170,147,1
108171,31,0
108172,30,0
108173,68,1
108174,33,0
108175,247,1
108176,1,0
108177,143,1
108178,2,0
108179,10,0
108180,79,1
108181,5,0
108182,310,1
108183,10,0
108184,1,0
108185,68,1
108186,1,0
108187,6,0
108188,85,1
108189,18,0
108190,28,0
108191,1,0
108192,91,1
108193,46,0
108194,11,0
108195,20,0
108196,0,0
108197,8,0
108198,49,0
108199,4,0
108200,11,0
108201,65,1
108202,49,0
108203,1,0
108204,220,1
108205,1551,1
108206,22,0
108207,176,1
108208,159,1
108209,2,0
108210,121,1
108211,11,0
108212,13,0
108213,3,0
108214,0,0
108215,1,0
108216,3,0
108217,64,1
108218,0,0
108219,0,0
108220,39,0
108221,7,0
108222,1,0
108223,32,0
108224,6,0
108225,27,0
108226,21,0
108227,14,0
108228,100,1
108229,19,0
108230,1,0
108231,57,1
108232,20,0
108233,40,0
108234,79,1
108235,1,0
108236,1,0
108237,19,0
108238,25,0
108239,1,0
108240,1,0
108241,10,0
108242,56,1
108243,73,1
108244,71,1
108245,700,1
109001,11,0
109002,90,1
109003,501,1
109004,45,0
109005,12,0
109006,69,1
109007,3,0
109008,41,0
109009,55,1
109010,3,0
109011,14,0
109012,34,0
109013,0,0
109014,17,0
109015,8,0
109016,75,1
109017,40,0
109018,0,0
109019,7,0
109020,19,0
109021,8,0
109022,42,0
109023,12,0
109024,38,0
109025,23,0
109026,5,0
109027,2,0
109028,3,0
109029,16,0
109030,29,0
109031,17,0
109032,19,0
109033,19,0
109034,3,0
109035,7,0
109036,114,1
109037,2,0
109038,68,1
109039,291,1
109040,38,0
109041,14,0
109042,65,1
109043,7,0
109044,1,0
109045,70,1
109046,45,0
109047,3,0
109048,37,0
109049,0,0
109050,47,0
109051,15,0
109052,18,0
109053,43,0
109054,24,0
109055,18,0
109056,602,1
109057,93,1
109058,7,0
109059,0,0
109060,1,0
109061,22,0
109062,21,0
109063,139,1
109064,2,0
109065,66,1
109066,25,0
109067,77,1
109068,13,0
109069,0,0
109070,6,0
109071,18,0
109072,6,0
109073,4,0
109074,66,1
109075,36,0
109076,120,1
109077,101,1
109078,65,1
109079,89,1
109080,32,0
109081,313,1
109082,5,0
109083,11,0
109084,9,0
109085,22,0
109086,97,1
109087,15,0
109088,276,1
109089,158,1
109090,32,0
109091,11,0
109092,29,0
109093,0,0
109094,1,0
109095,145,1
109096,26,0
109097,35,0
109098,2,0
109099,18,0
109100,0,0
109101,47,0
109102,0,0
109103,74,1
109104,88,1
109105,21,0
109106,53,1
109107,10,0
109108,33,0
109109,181,1
109110,0,0
109111,4,0
109112,48,0
109113,8,0
109114,20,0
109115,17,0
109116,3,0
109117,2,0
109118,0,0
109119,11,0
109120,24,0
109121,0,0
109122,49,0
109123,1,0
109124,12,0
109125,61,1
109126,1322,1
109127,13,0
109128,28,0
109129,56,1
109130,0,0
109131,3,0
109132,2,0
109133,19,0
109134,0,0
109135,48,0
109136,1,0
109137,1,0
109138,13,0
109139,7,0
109140,6,0
109141,0,0
109142,4,0
109143,4,0
109144,39,0
109145,14,0
109146,28,0
109147,5,0
109148,0,0
109149,1,0
109150,83,1
109151,16,0
109152,202,1
109153,22,0
109154,26,0
109155,13,0
109156,11,0
109157,33,0
109158,23,0
109159,88,1
109160,109,1
109161,99,1
109162,7,0
109163,12,0
109164,0,0
109165,14,0
109166,5,0
109167,3,0
109168,13,0
109169,6,0
109170,56,1
109171,5,0
109172,83,1
109173,15,0
109174,285,1
109175,11,0
109176,44,0
109177,88,1
109178,187,1
109179,9,0
109180,21,0
109181,3,0
109182,0,0
109183,18,0
109184,1,0
109185,0,0
109186,1,0
109187,210,1
109188,11,0
109189,5,0
109190,32,0
109191,243,1
109192,8,0
109193,0,0
109194,16,0
109195,97,1
109196,7,0
109197,56,1
109198,10,0
109199,73,1
109200,3,0
109201,178,1
109202,33,0
109203,14,0
109204,12,0
109205,387,1
109206,202,1
109207,8,0
109208,46,0
109209,4,0
109210,0,0
109211,28,0
109212,12,0
109213,2,0
109214,1,0
109215,160,1
109216,46,0
109217,232,1
109218,147,1
109219,393,1
109220,0,0
109221,0,0
109222,0,0
109223,0,0
109224,0,0
110001,0,0
110002,0,0
110003,18,0
110004,0,0
110005,2,0
110006,1,0
110007,833,1
110008,1,0
110009,53,1
110010,1,0
110011,27,0
110012,17,0
110013,1,0
110014,18,0
110015,12,0
110016,10,0
110017,8,0
110018,102,1
110019,35,0
110020,82,1
110021,16,0
110022,14,0
110023,23,0
110024,78,1
110025,13,0
110026,0,0
110027,6,0
110028,0,0
110029,9,0
110030,74,1
110031,5,0
110032,32,0
110033,230,1
110034,80,1
110035,45,0
110036,12,0
110037,54,1
110038,7,0
110039,138,1
110040,87,1
110041,47,0
110042,7,0
110043,43,0
110044,62,1
110045,36,0
110046,61,1
110047,9,0
110048,314,1
110049,15,0
110050,238,1
110051,28,0
110052,19,0
110053,24,0
110054,52,1
110055,6,0
110056,39,0
110057,44,0
110058,0,0
110059,38,0
110060,21,0
110061,8,0
110062,250,1
110063,4,0
110064,11,0
110065,12,0
110066,26,0
110067,41,0
110068,529,1
110069,30,0
110070,15,0
110071,9,0
110072,14,0
110073,5,0
110074,1,0
110075,72,1
110076,27,0
110077,55,1
110078,38,0
110079,0,0
110080,11,0
110081,68,1
110082,3,0
110083,7,0
110084,29,0
110085,5,0
110086,14,0
110087,57,1
110088,239,1
110089,26,0
110090,23,0
110091,86,1
110092,75,1
110093,3,0
110094,14,0
110095,5,0
110096,2,0
110097,8,0
110098,34,0
110099,223,1
110100,28,0
110101,14,0
110102,16,0
110103,12,0
110104,47,0
110105,21,0
110106,20,0
110107,9,0
110108,87,1
110109,23,0
110110,40,0
110111,11,0
110112,8,0
110113,316,1
110114,15,0
110115,35,0
110116,59,1
110117,232,1
110118,7,0
110119,5,0
110120,26,0
